song_id,car,chill,club,dance,gym,happy,night,party,relax,running,sad,sleep,summer,work,workout
120737372,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3952630,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2113541,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
61043339,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1
2716097,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
3155763,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360607381,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
72127823,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
280556,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0
15595809,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1
540179592,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
98012644,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
72289024,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
494461142,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
10701978,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1
70051867,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
623716672,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1108349,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
556361432,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
124262676,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2518932,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
7706029,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0
5077251,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
422492782,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0
62119136,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0
2420401,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0
1437686,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
706051,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
143529950,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0
90947557,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
29367601,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
12754294,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1
72114482,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0
15639665,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1
67973997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
80274464,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
416053432,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
395863382,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1
6517504,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
470131542,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
3760424,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0
67929160,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
459991982,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0
62664200,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0
579893072,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107329228,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
788974,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
676954,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105741630,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1
13138699,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
429975012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76405646,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1
35098901,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1
63152140,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
132123604,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
604505902,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0
65249085,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
107541562,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
17444638,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
367676401,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1
88252829,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
135417092,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
123868200,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
17099646,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0
83841070,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
68261929,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
99451472,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1
101839691,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1
448618872,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
886458,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
379833451,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0
61427207,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1
95620066,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
71137159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
542003,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
534726,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
4013664,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
11013569,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
10279933,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0
114792220,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
130256874,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1
13149217,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
466414872,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
639467712,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
451125002,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
426002312,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
11899030,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
404517092,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1
5804259,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1
68171915,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1
416422092,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1
67238732,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
354917971,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
81498546,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1
105154668,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1
952871,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1579474,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
135386042,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1
805975,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1
100081626,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68152369,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1749949,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0
857985,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
626499962,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10265109,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1
446722752,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1
647285192,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
83141850,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
13275693,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1124454,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
2241469,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1
69001464,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0
6590103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88003709,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
37576451,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0
625643,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68776386,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
66245264,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1
52716631,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1
4162693,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
130374212,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
105494278,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1
966648,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
923054,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
13275689,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
68925038,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
15640853,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
72191377,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
3658126,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90630571,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
83729200,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
65759979,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3850928,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0
662104,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
452689572,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0
132365438,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0
3658124,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
13131863,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1
61638867,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0
66867258,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
67845915,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
658892482,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0
72059809,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1
410107312,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
88207323,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
119253842,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
514864362,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1
61239656,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
60758941,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
128546345,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
8147216,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
662678592,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0
64895356,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
17440759,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
136864888,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1
2547502,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6169754,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0
499985212,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
143794028,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0
4111342,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0
106702214,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
83841052,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
110956534,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
144398304,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1
94959294,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1
8131376,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
575942982,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1
61187662,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0
116899964,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0
392251572,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
74056429,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
100068958,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1
118189968,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1
646714392,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
95174688,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0
105395714,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
91018665,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
71645386,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
93806528,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1
23892041,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
103806954,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78966982,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
71175271,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1
105804300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
125513414,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7610352,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
35782891,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1
71689543,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1
77651839,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1
1579480,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
440224672,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
102927406,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1
81251120,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
134394244,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1
504150422,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1
17612052,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1
135439336,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
353363631,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0
566950012,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0
4299787,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0
136336112,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
424788272,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1
3114368,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0
546826,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
92545780,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2426862,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3104000,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0
4729235,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
65395554,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
54519721,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0
14948114,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0
63087604,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
70581564,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1
67880384,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
61885066,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
450785252,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
3981269,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
96489076,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0
129309570,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
474651272,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
5404443,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0
127878315,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
468077422,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0
263418,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0
72086174,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
354497621,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0
71131664,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0
76278131,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
538004202,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
651157632,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0
57840151,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1
132479808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2603559,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0
424567622,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0
99127608,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5657993,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1
467603662,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
67122777,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
106335112,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0
96839804,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
11671484,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
422065412,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
565420,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
3874610,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
375779401,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
97313260,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0
1643321,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1
74567163,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
363834781,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
63042269,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
61354692,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
68985416,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
3138296,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1
5682465,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0
123868212,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
142863636,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
95254404,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
14048284,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
390249121,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
17221439,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
145429536,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
8011852,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
71169892,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
106733772,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
102200428,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
507755562,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
104540244,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0
994491,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
406928542,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1
2838140,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
426343962,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0
143270520,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4087172,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0
3002380,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
89381103,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0
620156032,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
144535402,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1
144792210,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1
131228030,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
3969535,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
13490264,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1101780,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
3432726,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2477001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
662103,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
12711113,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
134952174,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1
138738713,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
131513058,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1
671270,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
144389268,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
583280422,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
114496590,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1872220,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0
65565227,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0
3026446,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
61595196,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
70796815,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
86917095,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1
68070194,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
603095722,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
4080920,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0
2457786,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
19045411,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
517066452,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
70543997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
72795468,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
36546511,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
72823069,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
98715752,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0
107691298,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1
3140135,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
61662601,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1
81309688,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
134047482,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0
413490822,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
110955782,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75389522,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
463936592,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
365168341,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
128948300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
133215526,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0
2509883,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
141765869,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0
62508659,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1
71712225,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
7285519,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110823952,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1
77897292,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1
438870962,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1
133196026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105298904,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7270095,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0
558395312,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
64345277,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
46227491,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
62743220,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0
2437152,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1
772271,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
593847322,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1
4288426,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
553056672,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1
572580412,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1
475164332,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0
13159656,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0
1179368,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
70562299,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
428735752,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0
476986742,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1
133585376,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0
130893728,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0
1042280,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1
470609072,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0
69589795,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1
129632304,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1
80934766,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0
69238315,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
83756190,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
398649632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115709380,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0
7148760,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0
99716920,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
23892211,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1
60741560,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
4759215,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
784331,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
67535189,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0
689479,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
98248558,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
3011587,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0
65477883,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
371373571,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
13025865,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0
10285026,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0
553153382,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76437410,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
142748736,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
62824916,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0
556140562,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
133102728,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
13113504,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
5425397,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
59509621,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
435306802,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
11272657,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
75716617,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3167852,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
124600072,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1
103052650,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16668233,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
18063167,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
77839666,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
375869271,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
4299690,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
60768672,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0
81251332,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1
1103809,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0
393491352,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0
11282857,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
3981215,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
6082639,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0
610861462,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
68352667,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0
73457641,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1
452744372,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
98688314,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
503261772,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0
13463250,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
119701408,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0
128094115,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
7663136,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1
